sample_id,POINT_X,POINT_Y,observed_class,split,model,predicted_probability,predicted_class
12078,353320.5537,2540645.933,0,train,Random Forest,0.6510772960533501,1
12079,330975.6968,2525203.13,1,train,Random Forest,0.8315539382564934,1
12080,330676.2808,2529083.398,0,train,Random Forest,0.5753387496718745,1
12081,346487.8332,2547686.996,1,train,Random Forest,0.7951141169196875,1
12082,329135.9154,2538811.348,0,train,Random Forest,0.5679703947783818,1
12083,338647.2425,2528055.601,0,train,Random Forest,0.6418167461051696,1
12084,342642.0051,2550539.545,0,train,Random Forest,0.37320764912552384,0
12085,331513.7128,2524266.635,1,train,Random Forest,0.7956523639296326,1
12086,329941.7355,2545837.739,0,train,Random Forest,0.4892862620514462,0
12087,343585.7473,2558994.664,0,test,Random Forest,0.7422633483761828,1
12088,338087.3022,2527507.92,0,train,Random Forest,0.3158587269348384,0
12089,341077.9204,2527928.334,0,train,Random Forest,0.6958980546739586,1
12090,331472.8739,2542920.805,0,train,Random Forest,0.3097425947981518,0
12091,338604.9339,2548778.296,0,train,Random Forest,0.16409943466300536,0
12092,335438.1759,2526460.996,1,train,Random Forest,0.8024812926677444,1
12093,337014.1266,2532112.624,0,train,Random Forest,0.7179617749488184,1
12094,331030.8593,2545296.722,0,train,Random Forest,0.3273857036194561,0
12095,337792.6034,2528060.971,0,train,Random Forest,0.35400195630494014,0
12096,347859.8675,2543749.331,0,train,Random Forest,0.36033063971882007,0
12097,343491.2457,2542864.474,0,test,Random Forest,0.7632993605451718,1
12098,339937.3258,2552450.819,0,train,Random Forest,0.2676890880632078,0
12099,338626.3159,2524423.485,1,train,Random Forest,0.8096827920471648,1
12100,332733.388,2536061.626,1,train,Random Forest,0.8301349162995039,1
12101,332906.1836,2526108.453,0,train,Random Forest,0.2507123312615822,0
12102,332328.4324,2542433.866,1,train,Random Forest,0.7428297946931716,1
12103,347444.1272,2539913.939,0,train,Random Forest,0.26436317335133164,0
12104,338552.323,2528545.484,1,train,Random Forest,0.7356316084642094,1
12105,330033.7018,2541674.283,1,train,Random Forest,0.8123780707511473,1
12106,340292.7867,2542676.15,0,test,Random Forest,0.3824610798584975,0
12107,325786.2224,2542568.685,0,validation,Random Forest,0.6044321683556021,1
12108,336050.1593,2536415.74,1,train,Random Forest,0.6519112835567042,1
12109,335355.6974,2531701.348,1,train,Random Forest,0.8518895759250702,1
12110,323675.5082,2538281.403,1,train,Random Forest,0.7040456545128894,1
12111,342870.4357,2544071.157,0,test,Random Forest,0.4801835185000825,0
12112,330070.1997,2550577.181,0,train,Random Forest,0.3223896963850571,0
12113,332430.9494,2537895.981,1,train,Random Forest,0.6490013522626796,1
12114,342012.1425,2553835.145,1,train,Random Forest,0.7634554285043058,1
12115,327039.1833,2537449.934,0,train,Random Forest,0.317626694102247,0
12116,340854.2907,2546802.483,1,train,Random Forest,0.7002865433805371,1
12117,342765.6644,2556424.504,0,train,Random Forest,0.3254636256677008,0
12118,324013.3866,2538254.083,1,train,Random Forest,0.6901153308543383,1
12119,333830.2131,2541677.543,0,train,Random Forest,0.39544248489105605,0
12120,334592.4983,2520635.834,0,test,Random Forest,0.6241964878766315,1
12121,340480.23,2549960.394,0,train,Random Forest,0.5645605671861196,1
12122,323493.7277,2550399.168,0,validation,Random Forest,0.7563612365206579,1
12123,330903.786,2536165.31,0,train,Random Forest,0.5618867818472855,1
12124,345326.2811,2553308.031,0,train,Random Forest,0.40075841582755445,0
12125,336302.2362,2544916.594,0,train,Random Forest,0.18468443148844613,0
12126,351857.3587,2541901.934,0,train,Random Forest,0.3678301389437204,0
12127,334458.0125,2528139.359,0,train,Random Forest,0.3994129227118348,0
12128,342883.5576,2554179.881,0,train,Random Forest,0.5453611376319785,1
12129,339261.2801,2523707.762,1,train,Random Forest,0.7305471870841549,1
12130,334601.563,2542840.131,0,train,Random Forest,0.4745948627143512,0
12131,348390.9233,2536749.242,0,train,Random Forest,0.27476002724998344,0
12132,340905.7745,2530358.058,1,train,Random Forest,0.726069343106989,1
12133,333565.0248,2537606.614,0,train,Random Forest,0.2924930997296427,0
12134,339212.0598,2540752.994,0,validation,Random Forest,0.4754207325971965,0
12135,344560.4824,2536537.914,1,train,Random Forest,0.7975011894101237,1
12136,343217.8818,2537884.332,1,validation,Random Forest,0.6875440848974838,1
12137,336272.7018,2550558.611,1,validation,Random Forest,0.4763983125979726,0
12138,331008.7301,2530452.906,0,train,Random Forest,0.26626737821778096,0
12139,349450.0803,2536945.224,0,train,Random Forest,0.4672065448380425,0
12140,336113.3754,2537332.599,1,train,Random Forest,0.7060137425476537,1
12141,335955.3198,2538323.751,0,train,Random Forest,0.27206123228755447,0
12142,331179.8666,2538506.241,1,train,Random Forest,0.8126074926843414,1
12143,330712.1231,2550352.343,1,train,Random Forest,0.69620080079802,1
12144,329548.8012,2542909.314,0,train,Random Forest,0.4669241073438491,0
12145,338129.4863,2534230.222,0,train,Random Forest,0.6922300003660233,1
12146,325399.339,2533606.496,1,train,Random Forest,0.6036337252450555,1
12147,339489.8053,2523421.948,1,train,Random Forest,0.803931815672538,1
12148,332441.8287,2533643.883,0,train,Random Forest,0.280613144846557,0
12149,336005.5225,2532348.812,0,train,Random Forest,0.28212547967725,0
12150,344538.4081,2557809.012,0,train,Random Forest,0.42424961680896084,0
12151,351735.253,2542956.608,1,train,Random Forest,0.6975326973920304,1
12152,344569.9601,2539296.727,1,train,Random Forest,0.646702059917817,1
12153,328258.6687,2544382.082,0,validation,Random Forest,0.5919874187060621,1
12154,325473.7827,2546880.424,0,test,Random Forest,0.7144967382295134,1
12155,337515.1299,2527338.369,0,train,Random Forest,0.33347579110704884,0
12156,349859.3334,2546072.441,0,train,Random Forest,0.5237418320530062,1
12157,324384.673,2534843.605,0,train,Random Forest,0.39903127431797936,0
12158,338057.0413,2548943.732,1,validation,Random Forest,0.2536122626920154,0
12159,346596.3273,2553311.9,0,train,Random Forest,0.23179020169290926,0
12160,325676.0978,2542578.243,0,validation,Random Forest,0.42341095924639455,0
12161,335875.1571,2544425.133,0,train,Random Forest,0.5495514104061685,1
12162,342244.5553,2546687.662,1,test,Random Forest,0.46083252774126027,0
12163,330381.9759,2523649.253,1,train,Random Forest,0.8192019199730104,1
12164,344618.7482,2558391.587,0,train,Random Forest,0.5638092200329216,1
12165,333605.3941,2544878.482,0,train,Random Forest,0.3694355366586251,0
12166,346909.569,2549516.53,0,train,Random Forest,0.3360834476136558,0
12167,340757.2324,2556922.079,0,test,Random Forest,0.5685016192422766,1
12168,321864.3984,2532701.067,0,train,Random Forest,0.26564677560917804,0
12169,337219.0585,2524554.671,1,train,Random Forest,0.8010864637164739,1
12170,331429.5335,2530020.993,0,train,Random Forest,0.2341304288893914,0
12171,333051.9688,2537630.262,1,train,Random Forest,0.7782108018747247,1
12172,343761.5759,2540257.853,0,train,Random Forest,0.32497426148278324,0
12173,332704.9476,2549351.625,0,train,Random Forest,0.577689131468812,1
12174,332216.5486,2533973.588,1,train,Random Forest,0.8197757643437594,1
12175,323469.0501,2545695.922,1,train,Random Forest,0.7507858340838343,1
12176,348556.372,2547477.133,0,train,Random Forest,0.36650958781737153,0
12177,338609.9966,2557522.321,0,test,Random Forest,0.7249202100297151,1
12178,321585.3835,2541815.977,0,train,Random Forest,0.5414024031871612,1
12179,326081.2461,2545352.528,0,validation,Random Forest,0.6529823881230266,1
12180,338586.9493,2554787.002,0,train,Random Forest,0.612533650940671,1
12181,323282.1441,2550919.761,0,validation,Random Forest,0.5986915064028241,1
12182,336930.789,2554640.333,1,train,Random Forest,0.8589228963063963,1
12183,327109.8696,2534161.939,0,train,Random Forest,0.23308092120451954,0
12184,345715.6491,2541079.286,0,train,Random Forest,0.49244493823500923,0
12185,329682.6213,2549463.532,0,train,Random Forest,0.6391680556090473,1
12186,331570.3685,2545236.285,0,train,Random Forest,0.3251293434492532,0
12187,321846.6867,2550399.508,0,validation,Random Forest,0.7037710063275074,1
12188,330271.6278,2526631.295,0,train,Random Forest,0.4412698607779076,0
12189,338892.0967,2528123.254,0,train,Random Forest,0.622247821853536,1
12190,347060.7149,2555708.156,0,train,Random Forest,0.4246688895987062,0
12191,339642.8996,2529883.193,0,train,Random Forest,0.391945406981572,0
12192,343065.0177,2557510.054,1,test,Random Forest,0.5618963428098712,1
12193,327626.8453,2547293.574,0,test,Random Forest,0.5073008962079126,1
12194,328218.0842,2547301.371,0,test,Random Forest,0.43468306692001996,0
12195,334171.747,2522554.99,0,train,Random Forest,0.7138335357320432,1
12196,339507.7162,2534438.427,1,train,Random Forest,0.8956013413866247,1
12197,341129.5013,2554292.261,0,train,Random Forest,0.5006560830178755,0
12198,330792.1438,2540186.513,0,train,Random Forest,0.42211214966468436,0
12199,337972.1132,2541320.114,1,train,Random Forest,0.7251111548245539,1
12200,333564.3126,2541031.164,0,train,Random Forest,0.31817991411287627,0
12201,338505.9728,2555761.752,1,train,Random Forest,0.8234425998640049,1
12202,331464.4511,2528317.133,0,train,Random Forest,0.3556417423095083,0
12203,338107.1347,2543763.565,1,train,Random Forest,0.8270293978708669,1
12204,322496.2677,2537827.896,1,train,Random Forest,0.5891939296615513,1
12205,340805.2105,2552814.412,1,train,Random Forest,0.7768090387772945,1
12206,333404.3558,2545794.331,0,train,Random Forest,0.5877506293122251,1
12207,342838.3909,2553216.013,0,train,Random Forest,0.4782706195958318,0
12208,324212.8572,2548763.626,0,test,Random Forest,0.607366934230447,1
12209,339090.1549,2522258.795,0,train,Random Forest,0.5406253200760565,1
12210,353487.7554,2539986.254,0,train,Random Forest,0.35670152052642634,0
12211,330820.9883,2542633.056,1,train,Random Forest,0.756067377190511,1
12212,338929.4526,2532549.034,1,train,Random Forest,0.7142848566003518,1
12213,330210.6234,2523250.084,0,train,Random Forest,0.5721319653171423,1
12214,338560.2953,2518135.865,1,test,Random Forest,0.5754642697401622,1
12215,333431.5409,2539585.199,0,train,Random Forest,0.3831700101864501,0
12216,336045.4661,2542482.952,1,train,Random Forest,0.8223117739187711,1
12217,322620.0317,2537004.89,0,train,Random Forest,0.6254052439018281,1
12218,331668.9328,2542638.796,0,train,Random Forest,0.5036359205532664,0
12219,338230.7366,2545718.435,0,train,Random Forest,0.434332759250062,0
12220,347092.6975,2543965.5,0,train,Random Forest,0.5829640503346694,1
12221,333885.8201,2541165.373,1,train,Random Forest,0.6092918725166738,1
12222,341834.5932,2557891.67,0,test,Random Forest,0.40531801095112696,0
12223,336442.187,2526523.528,0,train,Random Forest,0.3243060510079419,0
12224,325552.8524,2544203.447,0,validation,Random Forest,0.5848071970793879,1
12225,338603.98,2537704.962,1,validation,Random Forest,0.39278158806985297,0
12226,342147.2115,2555527.833,0,train,Random Forest,0.4393873004026299,0
12227,334784.5045,2535011.332,0,train,Random Forest,0.3921444526948586,0
12228,323819.657,2544533.116,0,validation,Random Forest,0.6428229651134322,1
12229,346084.2277,2547264.046,1,train,Random Forest,0.8138228195459728,1
12230,334085.1063,2547265.933,0,validation,Random Forest,0.5483716684697248,1
12231,327542.3426,2546652.873,0,validation,Random Forest,0.6408440290573588,1
12232,345106.5186,2537176.683,1,train,Random Forest,0.8159393673119039,1
12233,340878.947,2555119.972,0,train,Random Forest,0.5597809115856394,1
12234,340927.0972,2540321.684,1,validation,Random Forest,0.7360492559615543,1
12235,336777.9353,2532294.064,0,train,Random Forest,0.6800489563738349,1
12236,346571.7419,2559487.065,1,train,Random Forest,0.795248363977417,1
12237,333916.301,2539108.566,1,train,Random Forest,0.8330605398246618,1
12238,326362.5454,2538705.33,1,train,Random Forest,0.6057610623111681,1
12239,321906.3089,2535043.769,1,train,Random Forest,0.7803765736115862,1
12240,349849.6537,2542380.389,0,train,Random Forest,0.3603053411378764,0
12241,346872.3121,2541682.749,1,train,Random Forest,0.7310162082977608,1
12242,331543.5232,2525640.371,1,train,Random Forest,0.8571418923984864,1
12243,341289.5634,2536127.126,0,train,Random Forest,0.33510690412518324,0
12244,347941.3972,2545472.292,1,train,Random Forest,0.82368580667483,1
12245,331920.3292,2530795.982,0,train,Random Forest,0.33417557631134404,0
12246,341650.3173,2543869.268,1,test,Random Forest,0.5917766517356177,1
12247,332647.9378,2532175.286,0,train,Random Forest,0.5422939835400408,1
12248,350560.4151,2541670.239,1,train,Random Forest,0.7173241623811655,1
12249,345644.1496,2552155.536,0,train,Random Forest,0.4897389028450712,0
12250,347800.6475,2542117.467,1,train,Random Forest,0.8149179232421829,1
12251,332296.8177,2535305.188,1,train,Random Forest,0.8112327040030376,1
12252,331004.4292,2543941.098,0,train,Random Forest,0.4174335096763583,0
12253,337779.0047,2545985.011,0,train,Random Forest,0.40648662070638786,0
12254,349019.6195,2544334.263,0,train,Random Forest,0.41722746573984276,0
12255,345500.2368,2535425.903,1,train,Random Forest,0.8613972750714342,1
12256,346064.0451,2550151.945,0,train,Random Forest,0.38425826983655503,0
12257,343749.7231,2536576.245,1,train,Random Forest,0.8307319549724042,1
12258,336776.0012,2535924.663,0,train,Random Forest,0.5726106194037597,1
12259,348761.0822,2549272.334,0,test,Random Forest,0.36178358676048805,0
12260,327444.491,2542983.425,0,validation,Random Forest,0.6423202492560979,1
12261,341881.7929,2555395.172,1,train,Random Forest,0.7968367712793034,1
12262,334111.9552,2529189.629,1,train,Random Forest,0.6489182420511198,1
12263,342859.0174,2559001.185,0,test,Random Forest,0.5132685738655783,1
12264,339851.9373,2530879.841,0,train,Random Forest,0.3257248909364137,0
12265,346339.0939,2533933.42,0,train,Random Forest,0.5237897875093463,1
12266,331073.4844,2548326.104,1,train,Random Forest,0.646638787008611,1
12267,337809.2104,2551142.023,0,validation,Random Forest,0.5961151884014182,1
12268,337523.9205,2534403.178,1,train,Random Forest,0.7065097592374282,1
12269,322783.9371,2549601.066,0,validation,Random Forest,0.3691090913508605,0
12270,336102.5836,2530021.916,0,train,Random Forest,0.2889012109047665,0
12271,346475.5908,2543645.837,1,train,Random Forest,0.8107465110315129,1
12272,349408.8508,2551412.526,0,test,Random Forest,0.6095523714385456,1
12273,344840.0022,2543337.368,1,train,Random Forest,0.8815554996203828,1
12274,345419.1156,2551409.214,0,train,Random Forest,0.5645275678371146,1
12275,343398.6354,2551580.775,0,train,Random Forest,0.4733449874841229,0
12276,329863.9221,2547270.809,0,train,Random Forest,0.48608525239410977,0
12277,325880.9554,2540414.885,0,train,Random Forest,0.6060605669267437,1
12278,328934.2353,2540212.552,0,train,Random Forest,0.4375991462395798,0
12279,339864.568,2557513.808,0,test,Random Forest,0.49094203144260706,0
12280,330968.2007,2522031.74,0,train,Random Forest,0.634030102968118,1
12281,343856.0874,2539435.636,1,train,Random Forest,0.8841879962001346,1
12282,345379.525,2534213.387,1,train,Random Forest,0.8310836988697657,1
12283,330163.6156,2526844.742,0,train,Random Forest,0.5227729502392712,1
12284,337033.6447,2537448.724,0,train,Random Forest,0.260460731092965,0
12285,343067.8568,2553366.192,0,train,Random Forest,0.5183807535426911,1
12286,337868.3333,2547306.752,1,validation,Random Forest,0.5951914696066475,1
12287,340467.0193,2556720.556,0,train,Random Forest,0.3658049869770909,0
12288,347135.9035,2559204.862,0,train,Random Forest,0.7079661692616124,1
12289,330643.0125,2522661.585,0,train,Random Forest,0.7660381595130211,1
12290,323415.8727,2538542.709,0,train,Random Forest,0.46441176531177064,0
12291,337644.9269,2558920.694,0,train,Random Forest,0.4360718777462888,0
12292,342248.7194,2532565.271,1,train,Random Forest,0.8262987117337245,1
12293,337559.7886,2530053.045,0,train,Random Forest,0.5110812006031057,1
12294,348780.439,2543899.594,0,train,Random Forest,0.6030057827074967,1
12295,321849.0421,2533835.323,0,train,Random Forest,0.6318014244295834,1
12296,342756.3263,2536928.941,0,validation,Random Forest,0.45057098729796907,0
12297,322501.2237,2532879.906,0,train,Random Forest,0.2699263676721307,0
12298,344370.648,2535828.878,0,train,Random Forest,0.30509307156670606,0
12299,345779.1688,2542676.897,0,train,Random Forest,0.3326880025753766,0
12300,331362.7434,2539948.354,0,train,Random Forest,0.24087253238968823,0
12301,336071.7975,2559046.868,0,train,Random Forest,0.6122135552465705,1
12302,349135.5942,2535642.049,0,test,Random Forest,0.43160238100561715,0
12303,344951.9616,2558360.912,1,train,Random Forest,0.778192029425478,1
12304,332604.7724,2527304.48,0,train,Random Forest,0.7331586891866448,1
